order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
OI012690,ORD006194,PROD0050,3,750.27,0.1,2025.73
OI012691,ORD006195,PROD0013,1,2374.52,0.15,2018.34
OI012692,ORD006195,PROD0032,1,1603.35,0.0,1603.35
OI012693,ORD006196,PROD0050,1,750.27,0.0,750.27
OI012694,ORD006197,PROD0018,3,4185.64,0.05,11929.07
OI012695,ORD006197,PROD0017,1,4778.51,0.1,4300.66
OI012696,ORD006198,PROD0050,1,750.27,0.0,750.27
OI012697,ORD006198,PROD0044,1,311.15,0.0,311.15
OI012698,ORD006198,PROD0034,1,623.0,0.0,623.0
OI012699,ORD006199,PROD0031,1,862.99,0.0,862.99
OI012700,ORD006200,PROD0002,1,4273.58,0.15,3632.54
OI012701,ORD006201,PROD0029,2,2073.63,0.0,4147.26
OI012702,ORD006201,PROD0031,1,862.99,0.0,862.99
OI012703,ORD006201,PROD0040,2,5311.32,0.0,10622.64
OI012704,ORD006202,PROD0001,1,2978.99,0.2,2383.19
OI012705,ORD006202,PROD0006,2,657.82,0.0,1315.64
OI012706,ORD006203,PROD0030,2,1158.24,0.05,2200.66
OI012707,ORD006203,PROD0016,1,2390.13,0.0,2390.13
OI012708,ORD006204,PROD0044,3,311.15,0.0,933.45
OI012709,ORD006204,PROD0007,1,2398.35,0.0,2398.35
OI012710,ORD006204,PROD0028,1,9171.98,0.05,8713.38
OI012711,ORD006204,PROD0013,1,2374.52,0.1,2137.07
OI012712,ORD006205,PROD0004,1,1971.0,0.0,1971.0
OI012713,ORD006206,PROD0013,2,2374.52,0.0,4749.04
OI012714,ORD006206,PROD0004,1,1971.0,0.0,1971.0
OI012715,ORD006206,PROD0049,1,482.17,0.0,482.17
OI012716,ORD006207,PROD0049,3,482.17,0.1,1301.86
OI012717,ORD006207,PROD0034,2,623.0,0.15,1059.1
OI012718,ORD006207,PROD0013,1,2374.52,0.1,2137.07
OI012719,ORD006207,PROD0004,1,1971.0,0.1,1773.9
OI012720,ORD006208,PROD0007,1,2398.35,0.05,2278.43
OI012721,ORD006208,PROD0024,2,3493.68,0.05,6637.99
OI012722,ORD006208,PROD0050,1,750.27,0.2,600.22
OI012723,ORD006209,PROD0013,2,2374.52,0.2,3799.23
OI012724,ORD006209,PROD0027,1,6822.61,0.1,6140.35
OI012725,ORD006209,PROD0040,1,5311.32,0.1,4780.19
OI012726,ORD006210,PROD0037,2,1134.82,0.1,2042.68
OI012727,ORD006210,PROD0050,1,750.27,0.1,675.24
OI012728,ORD006210,PROD0007,3,2398.35,0.0,7195.05
OI012729,ORD006210,PROD0031,1,862.99,0.0,862.99
OI012730,ORD006211,PROD0035,1,2299.69,0.05,2184.71
OI012731,ORD006212,PROD0049,1,482.17,0.1,433.95
OI012732,ORD006213,PROD0049,1,482.17,0.0,482.17
OI012733,ORD006213,PROD0050,1,750.27,0.2,600.22
OI012734,ORD006214,PROD0024,2,3493.68,0.0,6987.36
OI012735,ORD006214,PROD0031,2,862.99,0.0,1725.98
OI012736,ORD006214,PROD0013,3,2374.52,0.0,7123.56
OI012737,ORD006215,PROD0040,2,5311.32,0.0,10622.64
OI012738,ORD006215,PROD0020,1,4914.12,0.1,4422.71
OI012739,ORD006216,PROD0040,1,5311.32,0.05,5045.75
OI012740,ORD006216,PROD0044,3,311.15,0.1,840.1
OI012741,ORD006216,PROD0049,3,482.17,0.05,1374.18
OI012742,ORD006216,PROD0020,1,4914.12,0.0,4914.12
OI012743,ORD006217,PROD0001,1,2978.99,0.05,2830.04
OI012744,ORD006217,PROD0007,1,2398.35,0.05,2278.43
OI012745,ORD006217,PROD0050,1,750.27,0.0,750.27
OI012746,ORD006218,PROD0013,2,2374.52,0.1,4274.14
OI012747,ORD006219,PROD0005,1,1478.08,0.0,1478.08
OI012748,ORD006220,PROD0049,1,482.17,0.0,482.17
OI012749,ORD006220,PROD0021,2,3340.76,0.0,6681.52
OI012750,ORD006221,PROD0050,1,750.27,0.2,600.22
OI012751,ORD006221,PROD0049,1,482.17,0.15,409.84
OI012752,ORD006222,PROD0013,1,2374.52,0.0,2374.52
OI012753,ORD006223,PROD0014,1,2757.65,0.1,2481.89
OI012754,ORD006223,PROD0049,1,482.17,0.0,482.17
OI012755,ORD006224,PROD0049,1,482.17,0.0,482.17
OI012756,ORD006224,PROD0009,1,7194.38,0.05,6834.66
OI012757,ORD006225,PROD0034,1,623.0,0.0,623.0
OI012758,ORD006225,PROD0019,1,957.5,0.0,957.5
OI012759,ORD006225,PROD0046,1,425.08,0.05,403.83
OI012760,ORD006225,PROD0003,1,3142.61,0.0,3142.61
OI012761,ORD006226,PROD0050,1,750.27,0.0,750.27
OI012762,ORD006226,PROD0016,2,2390.13,0.05,4541.25
OI012763,ORD006226,PROD0040,1,5311.32,0.1,4780.19
OI012764,ORD006226,PROD0013,2,2374.52,0.0,4749.04
OI012765,ORD006227,PROD0046,3,425.08,0.0,1275.24
OI012766,ORD006228,PROD0013,1,2374.52,0.0,2374.52
OI012767,ORD006228,PROD0024,1,3493.68,0.1,3144.31
OI012768,ORD006228,PROD0007,2,2398.35,0.0,4796.7
OI012769,ORD006228,PROD0040,3,5311.32,0.0,15933.96
OI012770,ORD006228,PROD0044,1,311.15,0.0,311.15
OI012771,ORD006229,PROD0049,1,482.17,0.0,482.17
OI012772,ORD006230,PROD0004,3,1971.0,0.1,5321.7
OI012773,ORD006230,PROD0049,1,482.17,0.0,482.17
OI012774,ORD006231,PROD0011,1,1364.75,0.0,1364.75
OI012775,ORD006231,PROD0049,1,482.17,0.2,385.74
OI012776,ORD006232,PROD0010,1,14558.72,0.0,14558.72
OI012777,ORD006232,PROD0049,1,482.17,0.0,482.17
OI012778,ORD006233,PROD0013,1,2374.52,0.0,2374.52
OI012779,ORD006233,PROD0023,1,2142.79,0.0,2142.79
OI012780,ORD006234,PROD0050,1,750.27,0.0,750.27
OI012781,ORD006234,PROD0049,1,482.17,0.05,458.06
OI012782,ORD006235,PROD0017,1,4778.51,0.0,4778.51
OI012783,ORD006236,PROD0050,1,750.27,0.1,675.24
OI012784,ORD006236,PROD0049,1,482.17,0.05,458.06
OI012785,ORD006236,PROD0011,3,1364.75,0.0,4094.25
OI012786,ORD006237,PROD0044,2,311.15,0.0,622.3
OI012787,ORD006238,PROD0040,1,5311.32,0.0,5311.32
OI012788,ORD006238,PROD0050,1,750.27,0.15,637.73
OI012789,ORD006239,PROD0032,1,1603.35,0.2,1282.68
OI012790,ORD006239,PROD0044,1,311.15,0.0,311.15
OI012791,ORD006240,PROD0050,1,750.27,0.0,750.27
OI012792,ORD006240,PROD0029,1,2073.63,0.0,2073.63
OI012793,ORD006240,PROD0016,2,2390.13,0.1,4302.23
OI012794,ORD006240,PROD0040,2,5311.32,0.0,10622.64
OI012795,ORD006241,PROD0049,1,482.17,0.1,433.95
OI012796,ORD006241,PROD0013,2,2374.52,0.1,4274.14
OI012797,ORD006242,PROD0040,2,5311.32,0.0,10622.64
OI012798,ORD006242,PROD0013,1,2374.52,0.1,2137.07
OI012799,ORD006242,PROD0048,1,645.89,0.0,645.89
OI012800,ORD006243,PROD0007,1,2398.35,0.15,2038.6
OI012801,ORD006243,PROD0015,1,1250.54,0.0,1250.54
OI012802,ORD006244,PROD0046,1,425.08,0.0,425.08
OI012803,ORD006245,PROD0040,3,5311.32,0.1,14340.56
OI012804,ORD006245,PROD0031,1,862.99,0.05,819.84
OI012805,ORD006245,PROD0011,1,1364.75,0.0,1364.75
OI012806,ORD006246,PROD0032,2,1603.35,0.0,3206.7
OI012807,ORD006247,PROD0008,1,1111.28,0.05,1055.72
OI012808,ORD006248,PROD0028,2,9171.98,0.0,18343.96
OI012809,ORD006248,PROD0013,1,2374.52,0.0,2374.52
OI012810,ORD006248,PROD0049,1,482.17,0.1,433.95
OI012811,ORD006248,PROD0040,2,5311.32,0.2,8498.11
OI012812,ORD006248,PROD0011,1,1364.75,0.0,1364.75
OI012813,ORD006249,PROD0049,1,482.17,0.0,482.17
OI012814,ORD006249,PROD0013,2,2374.52,0.2,3799.23
OI012815,ORD006249,PROD0003,1,3142.61,0.05,2985.48
OI012816,ORD006250,PROD0049,1,482.17,0.1,433.95
OI012817,ORD006251,PROD0050,1,750.27,0.15,637.73
OI012818,ORD006252,PROD0034,1,623.0,0.15,529.55
OI012819,ORD006253,PROD0049,1,482.17,0.05,458.06
OI012820,ORD006254,PROD0050,1,750.27,0.05,712.76
OI012821,ORD006254,PROD0034,1,623.0,0.0,623.0
OI012822,ORD006254,PROD0029,1,2073.63,0.05,1969.95
OI012823,ORD006254,PROD0020,2,4914.12,0.0,9828.24
OI012824,ORD006255,PROD0013,1,2374.52,0.0,2374.52
OI012825,ORD006256,PROD0019,2,957.5,0.2,1532.0
OI012826,ORD006257,PROD0049,1,482.17,0.2,385.74
OI012827,ORD006258,PROD0028,1,9171.98,0.0,9171.98
OI012828,ORD006259,PROD0007,1,2398.35,0.15,2038.6
OI012829,ORD006259,PROD0013,2,2374.52,0.2,3799.23
OI012830,ORD006259,PROD0031,3,862.99,0.0,2588.97
OI012831,ORD006259,PROD0010,2,14558.72,0.1,26205.7
OI012832,ORD006259,PROD0035,1,2299.69,0.0,2299.69
OI012833,ORD006260,PROD0050,1,750.27,0.0,750.27
OI012834,ORD006260,PROD0044,1,311.15,0.0,311.15
OI012835,ORD006261,PROD0013,1,2374.52,0.0,2374.52
OI012836,ORD006262,PROD0050,2,750.27,0.0,1500.54
OI012837,ORD006263,PROD0007,1,2398.35,0.0,2398.35
OI012838,ORD006264,PROD0049,1,482.17,0.0,482.17
OI012839,ORD006264,PROD0040,3,5311.32,0.05,15137.26
OI012840,ORD006264,PROD0032,1,1603.35,0.0,1603.35
OI012841,ORD006264,PROD0007,1,2398.35,0.0,2398.35
OI012842,ORD006265,PROD0023,3,2142.79,0.0,6428.37
OI012843,ORD006266,PROD0004,1,1971.0,0.0,1971.0
OI012844,ORD006267,PROD0013,1,2374.52,0.0,2374.52
OI012845,ORD006267,PROD0003,2,3142.61,0.0,6285.22
OI012846,ORD006268,PROD0040,1,5311.32,0.1,4780.19
OI012847,ORD006269,PROD0033,1,2386.05,0.0,2386.05
OI012848,ORD006270,PROD0023,1,2142.79,0.0,2142.79
OI012849,ORD006270,PROD0013,2,2374.52,0.0,4749.04
OI012850,ORD006270,PROD0050,3,750.27,0.0,2250.81
OI012851,ORD006271,PROD0011,1,1364.75,0.2,1091.8
OI012852,ORD006271,PROD0031,1,862.99,0.0,862.99
OI012853,ORD006272,PROD0049,1,482.17,0.05,458.06
OI012854,ORD006272,PROD0013,2,2374.52,0.1,4274.14
OI012855,ORD006272,PROD0021,1,3340.76,0.0,3340.76
OI012856,ORD006273,PROD0044,2,311.15,0.1,560.07
OI012857,ORD006273,PROD0049,1,482.17,0.0,482.17
OI012858,ORD006273,PROD0013,1,2374.52,0.05,2255.79
OI012859,ORD006274,PROD0010,1,14558.72,0.15,12374.91
OI012860,ORD006275,PROD0049,2,482.17,0.1,867.91
OI012861,ORD006275,PROD0013,2,2374.52,0.05,4511.59
OI012862,ORD006275,PROD0031,1,862.99,0.15,733.54
OI012863,ORD006276,PROD0028,2,9171.98,0.05,17426.76
OI012864,ORD006277,PROD0049,1,482.17,0.1,433.95
OI012865,ORD006277,PROD0014,1,2757.65,0.15,2344.0
OI012866,ORD006278,PROD0006,1,657.82,0.0,657.82
OI012867,ORD006278,PROD0013,2,2374.52,0.15,4036.68
OI012868,ORD006278,PROD0019,1,957.5,0.15,813.88
OI012869,ORD006279,PROD0049,1,482.17,0.15,409.84
OI012870,ORD006279,PROD0043,1,2914.27,0.0,2914.27
OI012871,ORD006279,PROD0046,2,425.08,0.0,850.16
OI012872,ORD006280,PROD0033,1,2386.05,0.1,2147.45
OI012873,ORD006280,PROD0044,1,311.15,0.0,311.15
OI012874,ORD006280,PROD0013,3,2374.52,0.1,6411.2
OI012875,ORD006281,PROD0002,1,4273.58,0.0,4273.58
OI012876,ORD006282,PROD0046,1,425.08,0.2,340.06
OI012877,ORD006282,PROD0007,1,2398.35,0.0,2398.35
OI012878,ORD006282,PROD0044,2,311.15,0.2,497.84
OI012879,ORD006283,PROD0050,1,750.27,0.1,675.24
OI012880,ORD006284,PROD0050,1,750.27,0.1,675.24
OI012881,ORD006285,PROD0049,1,482.17,0.2,385.74
OI012882,ORD006285,PROD0010,1,14558.72,0.2,11646.98
OI012883,ORD006286,PROD0017,2,4778.51,0.05,9079.17
OI012884,ORD006287,PROD0008,2,1111.28,0.05,2111.43
OI012885,ORD006288,PROD0049,1,482.17,0.15,409.84
OI012886,ORD006288,PROD0007,1,2398.35,0.2,1918.68
OI012887,ORD006288,PROD0031,1,862.99,0.05,819.84
OI012888,ORD006288,PROD0050,1,750.27,0.1,675.24
OI012889,ORD006289,PROD0043,3,2914.27,0.2,6994.25
OI012890,ORD006289,PROD0033,3,2386.05,0.05,6800.24
OI012891,ORD006289,PROD0049,2,482.17,0.1,867.91
OI012892,ORD006290,PROD0013,1,2374.52,0.0,2374.52
OI012893,ORD006291,PROD0032,1,1603.35,0.0,1603.35
OI012894,ORD006292,PROD0049,3,482.17,0.05,1374.18
OI012895,ORD006292,PROD0007,1,2398.35,0.2,1918.68
OI012896,ORD006293,PROD0039,2,681.07,0.15,1157.82
OI012897,ORD006293,PROD0013,2,2374.52,0.1,4274.14
OI012898,ORD006293,PROD0050,2,750.27,0.0,1500.54
OI012899,ORD006293,PROD0049,1,482.17,0.1,433.95
OI012900,ORD006294,PROD0009,1,7194.38,0.05,6834.66
OI012901,ORD006295,PROD0049,1,482.17,0.0,482.17
OI012902,ORD006295,PROD0009,1,7194.38,0.2,5755.5
OI012903,ORD006295,PROD0044,1,311.15,0.0,311.15
OI012904,ORD006296,PROD0013,1,2374.52,0.0,2374.52
OI012905,ORD006297,PROD0050,1,750.27,0.15,637.73
OI012906,ORD006297,PROD0013,1,2374.52,0.2,1899.62
OI012907,ORD006298,PROD0013,2,2374.52,0.15,4036.68
OI012908,ORD006298,PROD0007,1,2398.35,0.05,2278.43
OI012909,ORD006298,PROD0020,1,4914.12,0.15,4177.0
OI012910,ORD006299,PROD0007,1,2398.35,0.0,2398.35
OI012911,ORD006299,PROD0042,3,3177.33,0.05,9055.39
OI012912,ORD006299,PROD0049,1,482.17,0.0,482.17
OI012913,ORD006299,PROD0029,1,2073.63,0.2,1658.9
OI012914,ORD006300,PROD0033,1,2386.05,0.05,2266.75
OI012915,ORD006300,PROD0013,1,2374.52,0.0,2374.52
OI012916,ORD006301,PROD0013,1,2374.52,0.05,2255.79
OI012917,ORD006301,PROD0034,1,623.0,0.15,529.55
OI012918,ORD006302,PROD0049,2,482.17,0.15,819.69
OI012919,ORD006302,PROD0013,1,2374.52,0.0,2374.52
OI012920,ORD006303,PROD0021,1,3340.76,0.0,3340.76
OI012921,ORD006304,PROD0020,1,4914.12,0.0,4914.12
OI012922,ORD006305,PROD0032,1,1603.35,0.0,1603.35
OI012923,ORD006306,PROD0004,1,1971.0,0.0,1971.0
OI012924,ORD006306,PROD0044,1,311.15,0.0,311.15
OI012925,ORD006306,PROD0040,2,5311.32,0.2,8498.11
OI012926,ORD006306,PROD0050,1,750.27,0.1,675.24
OI012927,ORD006307,PROD0007,1,2398.35,0.0,2398.35
OI012928,ORD006307,PROD0013,2,2374.52,0.0,4749.04
OI012929,ORD006308,PROD0050,1,750.27,0.15,637.73
OI012930,ORD006309,PROD0049,1,482.17,0.2,385.74
OI012931,ORD006309,PROD0009,3,7194.38,0.0,21583.14
OI012932,ORD006309,PROD0013,1,2374.52,0.0,2374.52
OI012933,ORD006310,PROD0044,1,311.15,0.0,311.15
OI012934,ORD006311,PROD0023,2,2142.79,0.0,4285.58
OI012935,ORD006312,PROD0004,1,1971.0,0.0,1971.0
OI012936,ORD006312,PROD0049,1,482.17,0.0,482.17
OI012937,ORD006312,PROD0002,1,4273.58,0.0,4273.58
OI012938,ORD006313,PROD0040,3,5311.32,0.0,15933.96
OI012939,ORD006313,PROD0049,2,482.17,0.0,964.34
OI012940,ORD006313,PROD0007,1,2398.35,0.0,2398.35
OI012941,ORD006313,PROD0013,1,2374.52,0.0,2374.52
OI012942,ORD006314,PROD0044,1,311.15,0.05,295.59
OI012943,ORD006314,PROD0013,3,2374.52,0.05,6767.38
OI012944,ORD006314,PROD0017,2,4778.51,0.1,8601.32
OI012945,ORD006314,PROD0049,1,482.17,0.0,482.17
OI012946,ORD006315,PROD0020,3,4914.12,0.2,11793.89
OI012947,ORD006316,PROD0021,2,3340.76,0.0,6681.52
OI012948,ORD006316,PROD0049,1,482.17,0.0,482.17
OI012949,ORD006317,PROD0049,1,482.17,0.0,482.17
OI012950,ORD006318,PROD0020,1,4914.12,0.0,4914.12
OI012951,ORD006319,PROD0044,1,311.15,0.05,295.59
OI012952,ORD006320,PROD0014,1,2757.65,0.0,2757.65
OI012953,ORD006320,PROD0040,1,5311.32,0.1,4780.19
OI012954,ORD006320,PROD0012,1,1572.6,0.0,1572.6
OI012955,ORD006321,PROD0040,1,5311.32,0.1,4780.19
OI012956,ORD006322,PROD0050,1,750.27,0.1,675.24
OI012957,ORD006323,PROD0007,1,2398.35,0.0,2398.35
OI012958,ORD006323,PROD0035,2,2299.69,0.1,4139.44
OI012959,ORD006323,PROD0016,1,2390.13,0.2,1912.1
OI012960,ORD006324,PROD0020,1,4914.12,0.15,4177.0
OI012961,ORD006325,PROD0050,1,750.27,0.2,600.22
OI012962,ORD006326,PROD0007,1,2398.35,0.15,2038.6
OI012963,ORD006326,PROD0040,1,5311.32,0.05,5045.75
OI012964,ORD006326,PROD0034,1,623.0,0.15,529.55
OI012965,ORD006326,PROD0011,2,1364.75,0.0,2729.5
OI012966,ORD006327,PROD0045,1,1335.85,0.2,1068.68
OI012967,ORD006327,PROD0013,1,2374.52,0.15,2018.34
OI012968,ORD006327,PROD0044,1,311.15,0.2,248.92
OI012969,ORD006328,PROD0049,1,482.17,0.05,458.06
OI012970,ORD006328,PROD0040,1,5311.32,0.2,4249.06
OI012971,ORD006329,PROD0005,2,1478.08,0.15,2512.74
OI012972,ORD006330,PROD0048,3,645.89,0.0,1937.67
OI012973,ORD006330,PROD0007,1,2398.35,0.0,2398.35
OI012974,ORD006331,PROD0031,2,862.99,0.05,1639.68
OI012975,ORD006332,PROD0049,1,482.17,0.05,458.06
OI012976,ORD006332,PROD0008,1,1111.28,0.0,1111.28
OI012977,ORD006332,PROD0007,1,2398.35,0.0,2398.35
OI012978,ORD006333,PROD0020,1,4914.12,0.0,4914.12
OI012979,ORD006333,PROD0021,1,3340.76,0.1,3006.68
OI012980,ORD006334,PROD0049,2,482.17,0.05,916.12
OI012981,ORD006334,PROD0013,2,2374.52,0.0,4749.04
OI012982,ORD006334,PROD0050,1,750.27,0.0,750.27
OI012983,ORD006334,PROD0040,2,5311.32,0.0,10622.64
OI012984,ORD006335,PROD0034,1,623.0,0.0,623.0
OI012985,ORD006336,PROD0013,1,2374.52,0.1,2137.07
OI012986,ORD006337,PROD0033,1,2386.05,0.15,2028.14
OI012987,ORD006337,PROD0007,1,2398.35,0.0,2398.35
OI012988,ORD006338,PROD0034,2,623.0,0.1,1121.4
OI012989,ORD006339,PROD0049,1,482.17,0.0,482.17
OI012990,ORD006339,PROD0025,1,1494.98,0.2,1195.98
OI012991,ORD006339,PROD0024,2,3493.68,0.2,5589.89
OI012992,ORD006339,PROD0050,1,750.27,0.1,675.24
OI012993,ORD006339,PROD0013,1,2374.52,0.0,2374.52
OI012994,ORD006340,PROD0009,1,7194.38,0.15,6115.22
OI012995,ORD006340,PROD0011,1,1364.75,0.0,1364.75
OI012996,ORD006341,PROD0049,1,482.17,0.1,433.95
OI012997,ORD006342,PROD0044,1,311.15,0.0,311.15
OI012998,ORD006343,PROD0004,1,1971.0,0.0,1971.0
OI012999,ORD006344,PROD0040,2,5311.32,0.1,9560.38
OI013000,ORD006344,PROD0013,1,2374.52,0.15,2018.34
OI013001,ORD006344,PROD0030,1,1158.24,0.15,984.5
OI013002,ORD006345,PROD0007,1,2398.35,0.05,2278.43
OI013003,ORD006345,PROD0049,2,482.17,0.0,964.34
OI013004,ORD006346,PROD0040,2,5311.32,0.0,10622.64
OI013005,ORD006347,PROD0023,2,2142.79,0.15,3642.74
OI013006,ORD006347,PROD0044,1,311.15,0.2,248.92
OI013007,ORD006347,PROD0007,1,2398.35,0.15,2038.6
OI013008,ORD006347,PROD0009,1,7194.38,0.0,7194.38
OI013009,ORD006348,PROD0040,1,5311.32,0.05,5045.75
OI013010,ORD006349,PROD0007,1,2398.35,0.0,2398.35
OI013011,ORD006349,PROD0044,2,311.15,0.15,528.95
OI013012,ORD006350,PROD0050,2,750.27,0.15,1275.46
OI013013,ORD006351,PROD0044,1,311.15,0.0,311.15
OI013014,ORD006352,PROD0040,1,5311.32,0.15,4514.62
OI013015,ORD006353,PROD0028,1,9171.98,0.0,9171.98
OI013016,ORD006353,PROD0014,2,2757.65,0.05,5239.54
OI013017,ORD006354,PROD0048,2,645.89,0.2,1033.42
OI013018,ORD006354,PROD0013,1,2374.52,0.15,2018.34
OI013019,ORD006354,PROD0007,3,2398.35,0.0,7195.05
OI013020,ORD006355,PROD0033,2,2386.05,0.1,4294.89
OI013021,ORD006356,PROD0040,1,5311.32,0.15,4514.62
OI013022,ORD006356,PROD0005,1,1478.08,0.05,1404.18
OI013023,ORD006356,PROD0017,1,4778.51,0.0,4778.51
OI013024,ORD006357,PROD0021,1,3340.76,0.05,3173.72
OI013025,ORD006358,PROD0040,1,5311.32,0.0,5311.32
OI013026,ORD006358,PROD0039,1,681.07,0.0,681.07
OI013027,ORD006358,PROD0024,1,3493.68,0.2,2794.94
OI013028,ORD006359,PROD0033,2,2386.05,0.0,4772.1
OI013029,ORD006359,PROD0037,1,1134.82,0.0,1134.82
OI013030,ORD006360,PROD0011,1,1364.75,0.0,1364.75
OI013031,ORD006361,PROD0001,1,2978.99,0.15,2532.14
OI013032,ORD006362,PROD0049,1,482.17,0.1,433.95
OI013033,ORD006363,PROD0023,1,2142.79,0.0,2142.79
OI013034,ORD006364,PROD0050,1,750.27,0.0,750.27
OI013035,ORD006364,PROD0049,1,482.17,0.0,482.17
OI013036,ORD006364,PROD0024,1,3493.68,0.0,3493.68
OI013037,ORD006364,PROD0034,2,623.0,0.0,1246.0
OI013038,ORD006365,PROD0018,2,4185.64,0.05,7952.72
OI013039,ORD006365,PROD0014,1,2757.65,0.15,2344.0
OI013040,ORD006365,PROD0049,1,482.17,0.15,409.84
OI013041,ORD006365,PROD0007,1,2398.35,0.0,2398.35
OI013042,ORD006365,PROD0050,1,750.27,0.05,712.76
OI013043,ORD006366,PROD0043,2,2914.27,0.15,4954.26
OI013044,ORD006366,PROD0034,2,623.0,0.0,1246.0
OI013045,ORD006366,PROD0050,1,750.27,0.2,600.22
OI013046,ORD006367,PROD0032,1,1603.35,0.1,1443.02
OI013047,ORD006367,PROD0013,2,2374.52,0.2,3799.23
OI013048,ORD006367,PROD0023,1,2142.79,0.0,2142.79
OI013049,ORD006367,PROD0011,1,1364.75,0.1,1228.28
OI013050,ORD006368,PROD0013,2,2374.52,0.15,4036.68
OI013051,ORD006368,PROD0029,1,2073.63,0.1,1866.27
OI013052,ORD006368,PROD0007,3,2398.35,0.0,7195.05
OI013053,ORD006368,PROD0050,3,750.27,0.2,1800.65
OI013054,ORD006368,PROD0049,1,482.17,0.05,458.06
OI013055,ORD006369,PROD0007,2,2398.35,0.0,4796.7
OI013056,ORD006370,PROD0004,2,1971.0,0.05,3744.9
OI013057,ORD006370,PROD0031,1,862.99,0.15,733.54
OI013058,ORD006371,PROD0050,1,750.27,0.0,750.27
OI013059,ORD006371,PROD0040,1,5311.32,0.0,5311.32
OI013060,ORD006372,PROD0049,2,482.17,0.0,964.34
OI013061,ORD006372,PROD0041,1,579.12,0.0,579.12
OI013062,ORD006372,PROD0050,1,750.27,0.05,712.76
OI013063,ORD006373,PROD0044,1,311.15,0.05,295.59
OI013064,ORD006374,PROD0032,1,1603.35,0.05,1523.18
OI013065,ORD006374,PROD0002,1,4273.58,0.1,3846.22
OI013066,ORD006374,PROD0049,1,482.17,0.0,482.17
OI013067,ORD006374,PROD0031,1,862.99,0.05,819.84
OI013068,ORD006375,PROD0050,1,750.27,0.0,750.27
OI013069,ORD006375,PROD0007,1,2398.35,0.0,2398.35
OI013070,ORD006375,PROD0013,1,2374.52,0.05,2255.79
OI013071,ORD006375,PROD0039,3,681.07,0.0,2043.21
OI013072,ORD006376,PROD0044,1,311.15,0.05,295.59
OI013073,ORD006376,PROD0031,1,862.99,0.0,862.99
OI013074,ORD006377,PROD0050,1,750.27,0.05,712.76
OI013075,ORD006378,PROD0007,1,2398.35,0.0,2398.35
OI013076,ORD006379,PROD0007,2,2398.35,0.0,4796.7
OI013077,ORD006379,PROD0005,2,1478.08,0.05,2808.35
OI013078,ORD006380,PROD0049,1,482.17,0.1,433.95
OI013079,ORD006381,PROD0040,1,5311.32,0.0,5311.32
OI013080,ORD006381,PROD0026,2,1145.07,0.0,2290.14
OI013081,ORD006381,PROD0013,1,2374.52,0.15,2018.34
OI013082,ORD006382,PROD0007,1,2398.35,0.0,2398.35
OI013083,ORD006382,PROD0050,3,750.27,0.05,2138.27
OI013084,ORD006383,PROD0049,1,482.17,0.0,482.17
OI013085,ORD006384,PROD0014,2,2757.65,0.2,4412.24
OI013086,ORD006384,PROD0032,1,1603.35,0.15,1362.85
OI013087,ORD006385,PROD0049,1,482.17,0.0,482.17
OI013088,ORD006385,PROD0024,1,3493.68,0.2,2794.94
OI013089,ORD006385,PROD0041,3,579.12,0.15,1476.76
OI013090,ORD006386,PROD0007,1,2398.35,0.0,2398.35
OI013091,ORD006386,PROD0049,1,482.17,0.0,482.17
OI013092,ORD006386,PROD0009,2,7194.38,0.05,13669.32
OI013093,ORD006387,PROD0007,1,2398.35,0.0,2398.35
OI013094,ORD006387,PROD0049,1,482.17,0.1,433.95
OI013095,ORD006387,PROD0013,1,2374.52,0.0,2374.52
OI013096,ORD006387,PROD0050,1,750.27,0.05,712.76
OI013097,ORD006388,PROD0050,3,750.27,0.0,2250.81
OI013098,ORD006389,PROD0049,1,482.17,0.1,433.95
OI013099,ORD006389,PROD0007,2,2398.35,0.05,4556.86
OI013100,ORD006390,PROD0049,1,482.17,0.2,385.74
OI013101,ORD006391,PROD0003,1,3142.61,0.1,2828.35
OI013102,ORD006391,PROD0036,1,1808.21,0.0,1808.21
OI013103,ORD006391,PROD0013,1,2374.52,0.0,2374.52
OI013104,ORD006392,PROD0007,3,2398.35,0.0,7195.05
OI013105,ORD006393,PROD0044,1,311.15,0.1,280.03
OI013106,ORD006394,PROD0033,1,2386.05,0.0,2386.05
OI013107,ORD006395,PROD0007,1,2398.35,0.0,2398.35
OI013108,ORD006396,PROD0007,2,2398.35,0.0,4796.7
OI013109,ORD006397,PROD0007,1,2398.35,0.0,2398.35
OI013110,ORD006397,PROD0003,1,3142.61,0.15,2671.22
OI013111,ORD006397,PROD0006,1,657.82,0.1,592.04
OI013112,ORD006398,PROD0019,1,957.5,0.05,909.62
OI013113,ORD006398,PROD0050,2,750.27,0.1,1350.49
OI013114,ORD006398,PROD0023,1,2142.79,0.0,2142.79
OI013115,ORD006399,PROD0050,3,750.27,0.1,2025.73
OI013116,ORD006399,PROD0028,1,9171.98,0.05,8713.38
OI013117,ORD006399,PROD0013,3,2374.52,0.0,7123.56
OI013118,ORD006399,PROD0040,1,5311.32,0.05,5045.75
OI013119,ORD006400,PROD0031,1,862.99,0.2,690.39
OI013120,ORD006401,PROD0049,1,482.17,0.15,409.84
OI013121,ORD006401,PROD0007,1,2398.35,0.15,2038.6
